"journal_name","journal_url"
"Coastal_Engineering","https://www.sciencedirect.com/science/journal/03783839"
"Cognitive_Science","https://www.sciencedirect.com/science/journal/03640213"
"Cognitive_Systems_Research","https://www.sciencedirect.com/science/journal/13890417"
"Cold_Regions_Science_and_Technology","https://www.sciencedirect.com/science/journal/0165232X"
"Colloid_and_Interface_Science_Communications","https://www.sciencedirect.com/science/journal/22150382"
"Colloids_and_Surfaces","https://www.sciencedirect.com/science/journal/01666622"
"Colloids_and_Surfaces_A_Physicochemical_and_Engineering_Aspects","https://www.sciencedirect.com/science/journal/09277757"
"Colloids_and_Surfaces_B_Biointerfaces","https://www.sciencedirect.com/science/journal/09277765"
"Combinatorial_Chemistry_an_Online_Journal","https://www.sciencedirect.com/science/journal/14643383"
"Combustion_and_Flame","https://www.sciencedirect.com/science/journal/00102180"
"Communications_in_Nonlinear_Science_and_Numerical_Simulation","https://www.sciencedirect.com/science/journal/10075704"
"Composite_Structures","https://www.sciencedirect.com/science/journal/02638223"
"Composites","https://www.sciencedirect.com/science/journal/00104361"
"Composites_Business_Analyst","https://www.sciencedirect.com/science/journal/14642840"
"Composites_Communications","https://www.sciencedirect.com/science/journal/24522139"
"Composites_Engineering","https://www.sciencedirect.com/science/journal/09619526"
"Composites_Manufacturing","https://www.sciencedirect.com/science/journal/09567143"
"Composites_Part_A_Applied_Science_and_Manufacturing","https://www.sciencedirect.com/science/journal/1359835X"
"Composites_Part_B_Engineering","https://www.sciencedirect.com/science/journal/13598368"
"Composites_Science_and_Technology","https://www.sciencedirect.com/science/journal/02663538"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_I_Mathematics","https://www.sciencedirect.com/science/journal/07644442"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_IIA_Earth_and_Planetary_Science","https://www.sciencedirect.com/science/journal/12518050"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_IIB_Mechanics","https://www.sciencedirect.com/science/journal/16207742"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_IIB_MechanicsPhysicsAstronomy","https://www.sciencedirect.com/science/journal/12874620"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_IIB_MechanicsPhysicsChemistryAstronomy","https://www.sciencedirect.com/science/journal/12518069"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_IIC_Chemistry","https://www.sciencedirect.com/science/journal/13871609"
"Comptes_Rendus_de_l'Académie_des_Sciences_Series_IV_PhysicsAstrophysics","https://www.sciencedirect.com/science/journal/12962147"
"Comptes_Rendus_Chimie","https://www.sciencedirect.com/science/journal/16310748"
"Comptes_Rendus_Geoscience","https://www.sciencedirect.com/science/journal/16310713"
"Comptes_Rendus_Mathematique","https://www.sciencedirect.com/science/journal/1631073X"
"Comptes_Rendus_Mécanique","https://www.sciencedirect.com/science/journal/16310721"
"Comptes_Rendus_Palevol","https://www.sciencedirect.com/science/journal/16310683"
"Comptes_Rendus_Physique","https://www.sciencedirect.com/science/journal/16310705"
"Computational_Biology_and_Chemistry","https://www.sciencedirect.com/science/journal/14769271"
"Computational_Condensed_Matter","https://www.sciencedirect.com/science/journal/23522143"
"Computational_Geometry","https://www.sciencedirect.com/science/journal/09257721"
"Computational_Materials_Science","https://www.sciencedirect.com/science/journal/09270256"
"Computational_Statistics_and_Data_Analysis","https://www.sciencedirect.com/science/journal/01679473"
"Computational_and_Theoretical_Chemistry","https://www.sciencedirect.com/science/journal/2210271X"
"Computational_and_Theoretical_Polymer_Science","https://www.sciencedirect.com/science/journal/10893156"
"Computational_Toxicology","https://www.sciencedirect.com/science/journal/24681113"
"ComputerAided_Design","https://www.sciencedirect.com/science/journal/00104485"
"Computer_Aided_Geometric_Design","https://www.sciencedirect.com/science/journal/01678396"
"Computer_Audit_Update","https://www.sciencedirect.com/science/journal/09602593"
"Computer_Communications","https://www.sciencedirect.com/science/journal/01403664"
"Computer_Compacts","https://www.sciencedirect.com/science/journal/01677136"
"Computer_Fraud_and_Security","https://www.sciencedirect.com/science/journal/13613723"
"Computer_Fraud_and_Security_Bulletin","https://www.sciencedirect.com/science/journal/01420496"
"Computer_Graphics_and_Image_Processing","https://www.sciencedirect.com/science/journal/0146664X"
"Computer_Integrated_Manufacturing_Systems","https://www.sciencedirect.com/science/journal/09515240"
"Computer_Languages","https://www.sciencedirect.com/science/journal/00960551"
"Computer_Languages_Systems_and_Structures","https://www.sciencedirect.com/science/journal/14778424"
"Computer_Law_and_Security_Review","https://www.sciencedirect.com/science/journal/02673649"
"Computer_Methods_in_Applied_Mechanics_and_Engineering","https://www.sciencedirect.com/science/journal/00457825"
"Computer_Methods_and_Programs_in_Biomedicine","https://www.sciencedirect.com/science/journal/01692607"
"Computer_Networks","https://www.sciencedirect.com/science/journal/13891286"
"Computer_Networks_(1976)","https://www.sciencedirect.com/science/journal/03765075"
"Computer_Networks_and_ISDN_Systems","https://www.sciencedirect.com/science/journal/01697552"
"Computer_Physics_Communications","https://www.sciencedirect.com/science/journal/00104655"
"Computer_Physics_Reports","https://www.sciencedirect.com/science/journal/01677977"
"Computer_Programs_in_Biomedicine","https://www.sciencedirect.com/science/journal/0010468X"
"Computer_Science_Review","https://www.sciencedirect.com/science/journal/15740137"
"Computer_Speech_and_Language","https://www.sciencedirect.com/science/journal/08852308"
"Computer_Standards_and_Interfaces","https://www.sciencedirect.com/science/journal/09205489"
"Computer_Vision_Graphics_and_Image_Processing","https://www.sciencedirect.com/science/journal/0734189X"
"Computer_Vision_and_Image_Understanding","https://www.sciencedirect.com/science/journal/10773142"
"Computerized_Medical_Imaging_and_Graphics","https://www.sciencedirect.com/science/journal/08956111"
"Computers_in_Biology_and_Medicine","https://www.sciencedirect.com/science/journal/00104825"
"Computers_and_Biomedical_Research","https://www.sciencedirect.com/science/journal/00104809"
"Computers_and_Chemical_Engineering","https://www.sciencedirect.com/science/journal/00981354"
"Computers_and_Chemistry","https://www.sciencedirect.com/science/journal/00978485"
"Computers_and_Electrical_Engineering","https://www.sciencedirect.com/science/journal/00457906"
"Computers_and_Electronics_in_Agriculture","https://www.sciencedirect.com/science/journal/01681699"
"Computers_Environment_and_Urban_Systems","https://www.sciencedirect.com/science/journal/01989715"
"Computers_and_Fluids","https://www.sciencedirect.com/science/journal/00457930"
"Computers_and_Geosciences","https://www.sciencedirect.com/science/journal/00983004"
"Computers_and_Geotechnics","https://www.sciencedirect.com/science/journal/0266352X"
"Computers_and_Graphics","https://www.sciencedirect.com/science/journal/00978493"
"Computers_in_Human_Behavior","https://www.sciencedirect.com/science/journal/07475632"
"Computers_and_Industrial_Engineering","https://www.sciencedirect.com/science/journal/03608352"
